Source,Target,Weight,Type
1968-108,9,0.057142857,undirected
1968-108,11,0.028571429,undirected
1968-108,12,0.2,undirected
1968-108,22,0.085714286,undirected
1968-109,0,0.083333333,undirected
1968-109,5,0.25,undirected
1968-109,8,0.16666667,undirected
1968-110,2,0.26923077,undirected
1968-110,7,0.038461538,undirected
1968-110,9,0.038461538,undirected
1968-110,15,0.038461538,undirected
1968-110,24,0.11538462,undirected
1968-111,2,0.13333333,undirected
1968-111,9,0.2,undirected
1968-111,11,0.2,undirected
1968-112,3,0.032258065,undirected
1968-112,8,0.032258065,undirected
1968-112,9,0.12903226,undirected
1968-112,12,0.064516129,undirected
1968-112,14,0.032258065,undirected
1968-112,18,0.064516129,undirected
1968-112,23,0.16129032,undirected
1968-113,1,0.023809524,undirected
1968-113,4,0.023809524,undirected
1968-113,9,0.071428571,undirected
1968-113,11,0.14285714,undirected
1968-113,15,0.11904762,undirected
1968-114,9,0.071428571,undirected
1968-114,11,0.42857143,undirected
1968-114,16,0.071428571,undirected
1968-114,23,0.14285714,undirected
1968-115,0,0.4,undirected
1968-115,9,0.2,undirected
1968-115,23,0.1,undirected
1968-116,3,0.1,undirected
1968-116,5,0.2,undirected
1968-116,8,0.1,undirected
1968-116,9,0.1,undirected
1968-116,14,0.1,undirected
1968-117,1,0.10526316,undirected
1968-117,6,0.052631579,undirected
1968-117,9,0.10526316,undirected
1968-117,10,0.052631579,undirected
1968-117,12,0.052631579,undirected
1968-117,18,0.052631579,undirected
1968-118,6,0.13043478,undirected
1968-118,8,0.13043478,undirected
1968-118,9,0.15217391,undirected
1968-118,14,0.02173913,undirected
1968-119,4,0.13636364,undirected
1968-119,9,0.045454545,undirected
1968-119,10,0.090909091,undirected
1968-119,15,0.090909091,undirected
1968-119,19,0.045454545,undirected
1968-119,23,0.090909091,undirected
1968-120,8,0.041666667,undirected
1968-120,9,0.20833333,undirected
1968-120,13,0.041666667,undirected
1968-120,18,0.125,undirected
1968-120,19,0.041666667,undirected
1968-121,0,0.032786885,undirected
1968-121,4,0.10655738,undirected
1968-121,5,0.0081967213,undirected
1968-121,8,0.13114754,undirected
1968-121,9,0.1147541,undirected
1968-121,15,0.0081967213,undirected
1968-121,17,0.016393443,undirected
1968-121,22,0.016393443,undirected
1968-121,23,0.040983607,undirected
1968-122,8,0.2,undirected
1968-122,9,0.1,undirected
1968-122,14,0.1,undirected
1968-122,17,0.05,undirected
1968-122,23,0.1,undirected
1968-123,9,0.39130435,undirected
1968-123,12,0.17391304,undirected
1968-124,1,0.024390244,undirected
1968-124,7,0.048780488,undirected
1968-124,10,0.2195122,undirected
1968-124,12,0.12195122,undirected
1968-124,15,0.024390244,undirected
1968-124,23,0.17073171,undirected
1968-125,0,0.047619048,undirected
1968-125,4,0.19047619,undirected
1968-125,5,0.047619048,undirected
1968-125,15,0.14285714,undirected
1968-126,0,0.071428571,undirected
1968-126,4,0.071428571,undirected
1968-126,14,0.14285714,undirected
1968-126,16,0.28571429,undirected
1968-126,17,0.071428571,undirected
1968-127,6,0.034482759,undirected
1968-127,14,0.17241379,undirected
1968-127,15,0.24137931,undirected
1968-127,17,0.034482759,undirected
1968-128,1,0.5,undirected
1968-128,4,0.25,undirected
1968-129,2,0.04,undirected
1968-129,13,0.24,undirected
1968-129,16,0.12,undirected
1968-129,19,0.04,undirected
1968-129,24,0.16,undirected
1968-130,4,0.083333333,undirected
1968-130,8,0.33333333,undirected
1968-130,13,0.083333333,undirected
1968-130,17,0.083333333,undirected
1968-130,20,0.083333333,undirected
1968-130,24,0.083333333,undirected
1968-131,1,0.125,undirected
1968-131,3,0.25,undirected
1968-131,4,0.25,undirected
1968-131,19,0.125,undirected
1968-132,10,0.22222222,undirected
1968-132,11,0.11111111,undirected
1968-132,18,0.33333333,undirected
1968-133,4,0.066666667,undirected
1968-133,6,0.033333333,undirected
1968-133,9,0.26666667,undirected
1968-133,15,0.13333333,undirected
1968-133,16,0.1,undirected
1968-133,18,0.033333333,undirected
1968-134,4,0.4,undirected
1968-134,15,0.1,undirected
1968-134,17,0.1,undirected
1968-134,23,0.1,undirected
1968-135,6,0.068965517,undirected
1968-135,8,0.13793103,undirected
1968-135,14,0.13793103,undirected
1968-135,23,0.13793103,undirected
1968-136,4,0.16,undirected
1968-136,5,0.04,undirected
1968-136,8,0.2,undirected
1968-136,10,0.04,undirected
1968-136,13,0.04,undirected
1968-136,19,0.04,undirected
1968-136,23,0.04,undirected
1968-137,4,0.4516129,undirected
1968-137,8,0.064516129,undirected
1968-137,9,0.064516129,undirected
1968-137,17,0.032258065,undirected
1968-137,22,0.064516129,undirected
1968-138,0,0.26923077,undirected
1968-138,2,0.057692308,undirected
1968-138,8,0.057692308,undirected
1968-138,9,0.057692308,undirected
1968-138,12,0.057692308,undirected
1968-138,16,0.019230769,undirected
1968-139,3,0.083333333,undirected
1968-139,5,0.20833333,undirected
1968-139,6,0.041666667,undirected
1968-139,7,0.041666667,undirected
1968-139,21,0.083333333,undirected
1968-140,3,0.21212121,undirected
1968-140,5,0.03030303,undirected
1968-140,7,0.03030303,undirected
1968-140,9,0.090909091,undirected
1968-140,14,0.03030303,undirected
1968-140,19,0.12121212,undirected
1968-141,0,0.027777778,undirected
1968-141,3,0.11111111,undirected
1968-141,5,0.11111111,undirected
1968-141,13,0.11111111,undirected
1968-141,19,0.083333333,undirected
1968-141,21,0.083333333,undirected
1968-142,7,0.045454545,undirected
1968-142,9,0.045454545,undirected
1968-142,14,0.045454545,undirected
1968-142,23,0.22727273,undirected
1968-143,1,0.037037037,undirected
1968-143,8,0.037037037,undirected
1968-143,16,0.11111111,undirected
1968-143,20,0.037037037,undirected
1968-143,21,0.074074074,undirected
1968-143,23,0.037037037,undirected
1968-143,24,0.037037037,undirected
1968-144,1,0.0080645161,undirected
1968-144,2,0.016129032,undirected
1968-144,3,0.13709677,undirected
1968-144,6,0.27419355,undirected
1968-144,8,0.016129032,undirected
1968-144,15,0.0080645161,undirected
1968-144,16,0.0080645161,undirected
1968-144,17,0.048387097,undirected
1968-144,19,0.048387097,undirected
1968-145,1,0.015384615,undirected
1968-145,2,0.092307692,undirected
1968-145,3,0.030769231,undirected
1968-145,6,0.15384615,undirected
1968-145,8,0.030769231,undirected
1968-145,9,0.015384615,undirected
1968-145,12,0.030769231,undirected
1968-145,16,0.092307692,undirected
1968-145,17,0.046153846,undirected
1968-145,20,0.015384615,undirected
1968-145,22,0.015384615,undirected
1968-146,3,0.10526316,undirected
1968-146,6,0.52631579,undirected
1968-146,19,0.052631579,undirected
1968-147,3,0.12962963,undirected
1968-147,4,0.018518519,undirected
1968-147,6,0.27777778,undirected
1968-147,20,0.018518519,undirected
1968-147,23,0.018518519,undirected
1968-147,24,0.037037037,undirected
1968-148,3,0.14102564,undirected
1968-148,4,0.012820513,undirected
1968-148,6,0.29487179,undirected
1968-148,7,0.012820513,undirected
1968-148,15,0.012820513,undirected
1968-148,17,0.038461538,undirected
1968-148,19,0.012820513,undirected
1968-149,3,0.042553191,undirected
1968-149,4,0.085106383,undirected
1968-149,5,0.063829787,undirected
1968-149,6,0.021276596,undirected
1968-149,7,0.021276596,undirected
1968-149,11,0.063829787,undirected
1968-149,24,0.21276596,undirected
1968-150,8,0.11111111,undirected
1968-150,17,0.11111111,undirected
1968-150,23,0.11111111,undirected
1968-150,24,0.11111111,undirected
1968-151,3,0.26923077,undirected
1968-151,8,0.038461538,undirected
1968-151,12,0.038461538,undirected
1968-151,14,0.038461538,undirected
1968-151,18,0.038461538,undirected
1968-151,24,0.19230769,undirected
1968-152,3,0.4,undirected
1968-152,7,0.04,undirected
1968-153,8,0.037037037,undirected
1968-153,11,0.074074074,undirected
1968-153,13,0.11111111,undirected
1968-153,14,0.037037037,undirected
1968-153,19,0.11111111,undirected
1968-154,0,0.033898305,undirected
1968-154,3,0.10169492,undirected
1968-154,7,0.18644068,undirected
1968-154,13,0.15254237,undirected
1968-155,4,0.024390244,undirected
1968-155,7,0.024390244,undirected
1968-155,8,0.024390244,undirected
1968-155,16,0.024390244,undirected
1968-155,24,0.3902439,undirected
1968-156,1,0.11363636,undirected
1968-156,5,0.022727273,undirected
1968-156,9,0.068181818,undirected
1968-156,13,0.15909091,undirected
1968-156,15,0.068181818,undirected
1968-156,21,0.045454545,undirected
1968-156,22,0.022727273,undirected
1968-157,7,0.020408163,undirected
1968-157,8,0.010204082,undirected
1968-157,11,0.13265306,undirected
1968-157,12,0.040816327,undirected
1968-157,18,0.040816327,undirected
1968-157,24,0.18367347,undirected
1968-158,5,0.14705882,undirected
1968-158,11,0.029411765,undirected
1968-158,15,0.088235294,undirected
1968-158,19,0.17647059,undirected
1968-158,24,0.029411765,undirected
1968-159,0,0.0625,undirected
1968-159,4,0.15625,undirected
1968-159,7,0.03125,undirected
1968-159,8,0.0625,undirected
1968-159,16,0.0625,undirected
1968-159,19,0.03125,undirected
1968-159,23,0.03125,undirected
1968-160,10,0.05,undirected
1968-160,11,0.25,undirected
1968-160,15,0.15,undirected
1968-161,4,0.076923077,undirected
1968-161,10,0.038461538,undirected
1968-161,12,0.23076923,undirected
1968-161,23,0.038461538,undirected
1968-162,0,0.057142857,undirected
1968-162,6,0.028571429,undirected
1968-162,22,0.34285714,undirected
1968-163,4,0.01754386,undirected
1968-163,7,0.070175439,undirected
1968-163,8,0.01754386,undirected
1968-163,12,0.052631579,undirected
1968-163,14,0.01754386,undirected
1968-163,22,0.14035088,undirected
1968-163,23,0.052631579,undirected
1968-164,7,0.14285714,undirected
1968-164,11,0.071428571,undirected
1968-164,15,0.071428571,undirected
1968-164,22,0.14285714,undirected
1968-165,5,0.4,undirected
1968-166,11,0.33333333,undirected
1968-167,10,0.066666667,undirected
1968-167,11,0.066666667,undirected
1968-167,12,0.13333333,undirected
1968-168,1,0.0625,undirected
1968-168,5,0.0625,undirected
1968-168,12,0.25,undirected
1968-169,7,0.27272727,undirected
1968-169,14,0.090909091,undirected
1968-170,5,0.16666667,undirected
1968-170,10,0.083333333,undirected
1968-170,15,0.041666667,undirected
1968-170,22,0.20833333,undirected
1968-171,7,0.4,undirected
1968-171,12,0.2,undirected
1969-1,22,0.41666667,undirected
1969-2,4,0.10526316,undirected
1969-2,9,0.052631579,undirected
1969-2,22,0.10526316,undirected
1969-3,5,0.10169492,undirected
1969-3,7,0.18644068,undirected
1969-3,11,0.016949153,undirected
1969-3,12,0.033898305,undirected
1969-3,22,0.033898305,undirected
1969-3,23,0.016949153,undirected
1969-4,2,0.2,undirected
1969-4,12,0.16,undirected
1969-4,15,0.04,undirected
1969-4,16,0.12,undirected
1969-4,21,0.08,undirected
1969-5,0,0.02020202,undirected
1969-5,8,0.02020202,undirected
1969-5,9,0.070707071,undirected
1969-5,10,0.01010101,undirected
1969-5,11,0.050505051,undirected
1969-5,12,0.050505051,undirected
1969-5,13,0.02020202,undirected
1969-5,14,0.01010101,undirected
1969-5,16,0.060606061,undirected
1969-5,17,0.03030303,undirected
1969-5,20,0.090909091,undirected
1969-6,0,0.30769231,undirected
1969-6,15,0.076923077,undirected
1969-7,3,0.5,undirected
1969-8,19,0.33333333,undirected
1969-8,21,0.33333333,undirected
1969-9,1,0.095238095,undirected
1969-9,7,0.19047619,undirected
1969-9,13,0.047619048,undirected
1969-9,14,0.14285714,undirected
1969-10,4,0.090909091,undirected
1969-10,13,0.18181818,undirected
1969-10,19,0.18181818,undirected
1969-11,4,0.2,undirected
1969-11,21,0.2,undirected
1969-11,23,0.2,undirected
1969-12,5,0.0625,undirected
1969-12,8,0.0625,undirected
1969-12,12,0.125,undirected
1969-12,18,0.15625,undirected
1969-12,22,0.15625,undirected
1969-13,5,0.06122449,undirected
1969-13,7,0.040816327,undirected
1969-13,10,0.06122449,undirected
1969-13,11,0.06122449,undirected
1969-13,13,0.020408163,undirected
1969-13,16,0.020408163,undirected
1969-13,19,0.10204082,undirected
1969-14,1,0.06,undirected
1969-14,11,0.06,undirected
1969-14,12,0.04,undirected
1969-14,13,0.1,undirected
1969-14,15,0.04,undirected
1969-14,17,0.02,undirected
1969-14,22,0.06,undirected
1969-14,23,0.12,undirected
1969-15,1,0.33333333,undirected
1969-15,5,0.11111111,undirected
1969-15,9,0.11111111,undirected
1969-16,7,0.2,undirected
1969-16,9,0.2,undirected
1969-16,15,0.05,undirected
1969-17,2,0.058823529,undirected
1969-17,6,0.11764706,undirected
1969-17,17,0.058823529,undirected
1969-17,23,0.17647059,undirected
1969-18,16,0.03125,undirected
1969-18,21,0.03125,undirected
1969-18,22,0.40625,undirected
1969-19,6,0.058823529,undirected
1969-19,8,0.29411765,undirected
1969-19,17,0.058823529,undirected
1969-19,23,0.23529412,undirected
1969-20,3,0.076923077,undirected
1969-20,7,0.17948718,undirected
1969-20,8,0.1025641,undirected
1969-20,18,0.076923077,undirected
1969-20,19,0.025641026,undirected
1969-21,0,0.058823529,undirected
1969-21,6,0.039215686,undirected
1969-21,14,0.25490196,undirected
1969-21,16,0.078431373,undirected
1969-22,3,0.083333333,undirected
1969-22,18,0.5,undirected
1969-23,5,0.014492754,undirected
1969-23,6,0.043478261,undirected
1969-23,9,0.028985507,undirected
1969-23,11,0.057971014,undirected
1969-23,13,0.028985507,undirected
1969-23,22,0.014492754,undirected
1969-23,23,0.086956522,undirected
1969-23,24,0.086956522,undirected
1969-24,2,0.17391304,undirected
1969-24,4,0.086956522,undirected
1969-24,9,0.2173913,undirected
1969-24,10,0.043478261,undirected
1969-25,7,0.052631579,undirected
1969-25,8,0.10526316,undirected
1969-25,11,0.15789474,undirected
1969-25,16,0.026315789,undirected
1969-25,17,0.026315789,undirected
1969-25,19,0.10526316,undirected
1969-25,20,0.052631579,undirected
1969-25,22,0.026315789,undirected
1969-26,2,0.024390244,undirected
1969-26,5,0.14634146,undirected
1969-26,11,0.073170732,undirected
1969-26,12,0.073170732,undirected
1969-26,16,0.12195122,undirected
1969-27,1,0.017857143,undirected
1969-27,2,0.035714286,undirected
1969-27,4,0.017857143,undirected
1969-27,5,0.14285714,undirected
1969-27,6,0.017857143,undirected
1969-27,7,0.071428571,undirected
1969-27,11,0.071428571,undirected
1969-27,16,0.017857143,undirected
1969-27,18,0.071428571,undirected
1969-28,5,0.36363636,undirected
1969-28,11,0.36363636,undirected
1969-29,4,0.125,undirected
1969-29,5,0.0625,undirected
1969-29,9,0.25,undirected
1969-30,5,0.03125,undirected
1969-30,7,0.15625,undirected
1969-30,8,0.03125,undirected
1969-30,11,0.0625,undirected
1969-30,19,0.03125,undirected
1969-30,22,0.1875,undirected
1969-31,3,0.025641026,undirected
1969-31,5,0.1025641,undirected
1969-31,8,0.051282051,undirected
1969-31,13,0.025641026,undirected
1969-31,15,0.12820513,undirected
1969-31,17,0.025641026,undirected
1969-31,19,0.051282051,undirected
1969-31,22,0.15384615,undirected
1969-32,1,0.17857143,undirected
1969-32,5,0.10714286,undirected
1969-32,6,0.071428571,undirected
1969-32,8,0.035714286,undirected
1969-32,12,0.035714286,undirected
1969-32,23,0.10714286,undirected
1969-33,1,0.019230769,undirected
1969-33,3,0.17307692,undirected
1969-33,8,0.13461538,undirected
1969-33,17,0.019230769,undirected
1969-33,19,0.076923077,undirected
1969-34,0,0.15384615,undirected
1969-34,3,0.061538462,undirected
1969-34,8,0.13846154,undirected
1969-34,13,0.015384615,undirected
1969-34,17,0.061538462,undirected
1969-34,19,0.061538462,undirected
1969-34,21,0.046153846,undirected
1969-34,22,0.015384615,undirected
1969-35,2,0.052631579,undirected
1969-35,4,0.026315789,undirected
1969-35,7,0.026315789,undirected
1969-35,14,0.052631579,undirected
1969-35,17,0.13157895,undirected
1969-35,18,0.13157895,undirected
1969-35,19,0.13157895,undirected
1969-36,0,0.045454545,undirected
1969-36,2,0.31818182,undirected
1969-36,6,0.090909091,undirected
1969-37,3,0.28,undirected
1969-37,18,0.12,undirected
1969-38,2,0.1,undirected
1969-38,7,0.2,undirected
1969-38,9,0.033333333,undirected
1969-38,15,0.066666667,undirected
1969-38,18,0.066666667,undirected
1969-39,6,0.035714286,undirected
1969-39,15,0.10714286,undirected
1969-39,18,0.25,undirected
1969-39,23,0.071428571,undirected
1969-40,9,0.066666667,undirected
1969-40,18,0.26666667,undirected
1969-40,23,0.13333333,undirected
1969-41,5,0.055555556,undirected
1969-41,7,0.018518519,undirected
1969-41,9,0.037037037,undirected
1969-41,10,0.018518519,undirected
1969-41,12,0.055555556,undirected
1969-41,14,0.018518519,undirected
1969-41,15,0.055555556,undirected
1969-41,16,0.018518519,undirected
1969-41,18,0.018518519,undirected
1969-41,23,0.11111111,undirected
1969-42,1,0.02,undirected
1969-42,2,0.12,undirected
1969-42,12,0.1,undirected
1969-42,14,0.04,undirected
1969-42,19,0.02,undirected
1969-42,24,0.04,undirected
1969-43,4,0.06,undirected
1969-43,5,0.24,undirected
1969-43,7,0.04,undirected
1969-43,13,0.02,undirected
1969-43,14,0.02,undirected
1969-43,16,0.06,undirected
1969-44,2,0.18518519,undirected
1969-44,5,0.037037037,undirected
1969-44,7,0.14814815,undirected
1969-44,8,0.037037037,undirected
1969-44,16,0.037037037,undirected
1969-44,23,0.037037037,undirected
1969-45,6,0.23076923,undirected
1969-45,9,0.025641026,undirected
1969-45,12,0.20512821,undirected
1969-45,14,0.051282051,undirected
1969-46,4,0.16,undirected
1969-46,13,0.08,undirected
1969-46,14,0.08,undirected
1969-46,15,0.1,undirected
1969-46,16,0.02,undirected
1969-46,21,0.02,undirected
1969-47,3,0.054054054,undirected
1969-47,8,0.10810811,undirected
1969-47,9,0.16216216,undirected
1969-47,12,0.081081081,undirected
1969-47,13,0.081081081,undirected
1969-47,19,0.054054054,undirected
1969-48,5,0.125,undirected
1969-48,9,0.1875,undirected
1969-48,11,0.125,undirected
1969-48,22,0.0625,undirected
1969-49,0,0.05,undirected
1969-49,9,0.25,undirected
1969-49,13,0.05,undirected
1969-49,17,0.15,undirected
1969-49,19,0.05,undirected
1969-50,6,0.095238095,undirected
1969-50,8,0.047619048,undirected
1969-50,15,0.047619048,undirected
1969-50,23,0.095238095,undirected
1969-51,3,0.090909091,undirected
1969-51,6,0.090909091,undirected
1969-51,12,0.27272727,undirected
1969-52,2,0.076923077,undirected
1969-52,4,0.051282051,undirected
1969-52,8,0.17948718,undirected
1969-52,9,0.051282051,undirected
1969-52,10,0.025641026,undirected
1969-52,17,0.025641026,undirected
1969-52,20,0.025641026,undirected
1969-52,23,0.025641026,undirected
1969-53,0,0.027027027,undirected
1969-53,2,0.18918919,undirected
1969-53,3,0.027027027,undirected
1969-53,6,0.081081081,undirected
1969-53,9,0.027027027,undirected
1969-53,11,0.027027027,undirected
1969-53,15,0.027027027,undirected
1969-53,23,0.027027027,undirected
1969-54,3,0.016949153,undirected
1969-54,4,0.033898305,undirected
1969-54,7,0.06779661,undirected
1969-54,9,0.11864407,undirected
1969-54,17,0.033898305,undirected
1969-54,19,0.06779661,undirected
1969-54,21,0.10169492,undirected
1969-54,22,0.016949153,undirected
1969-54,24,0.016949153,undirected
1969-55,1,0.10344828,undirected
1969-55,2,0.034482759,undirected
1969-55,3,0.034482759,undirected
1969-55,15,0.10344828,undirected
1969-55,16,0.24137931,undirected
1969-56,4,0.15384615,undirected
1969-56,9,0.076923077,undirected
1969-56,17,0.38461538,undirected
1969-56,24,0.076923077,undirected
1969-57,4,0.038461538,undirected
1969-57,7,0.34615385,undirected
1969-57,8,0.11538462,undirected
1969-57,16,0.038461538,undirected
1969-57,18,0.038461538,undirected
1969-58,4,0.12244898,undirected
1969-58,7,0.020408163,undirected
1969-58,14,0.040816327,undirected
1969-58,16,0.081632653,undirected
1969-58,17,0.24489796,undirected
1969-58,23,0.06122449,undirected
1969-59,3,0.14285714,undirected
1969-59,4,0.16071429,undirected
1969-59,6,0.071428571,undirected
1969-59,16,0.017857143,undirected
1969-59,21,0.017857143,undirected
1969-59,22,0.089285714,undirected
1969-60,1,0.035087719,undirected
1969-60,3,0.035087719,undirected
1969-60,4,0.15789474,undirected
1969-60,7,0.01754386,undirected
1969-60,16,0.052631579,undirected
1969-60,17,0.087719298,undirected
1969-60,21,0.070175439,undirected
1969-61,1,0.086956522,undirected
1969-61,3,0.043478261,undirected
1969-61,4,0.2173913,undirected
1969-61,19,0.043478261,undirected
1969-61,22,0.17391304,undirected
1969-62,1,0.017857143,undirected
1969-62,3,0.053571429,undirected
1969-62,5,0.125,undirected
1969-62,6,0.053571429,undirected
1969-62,7,0.10714286,undirected
1969-62,11,0.035714286,undirected
1969-63,1,0.012048193,undirected
1969-63,2,0.048192771,undirected
1969-63,6,0.13253012,undirected
1969-63,7,0.084337349,undirected
1969-63,8,0.012048193,undirected
1969-63,12,0.024096386,undirected
1969-63,15,0.024096386,undirected
1969-63,16,0.012048193,undirected
1969-63,18,0.024096386,undirected
1969-63,20,0.024096386,undirected
1969-64,0,0.043478261,undirected
1969-64,2,0.086956522,undirected
1969-64,3,0.086956522,undirected
1969-64,5,0.043478261,undirected
1969-64,18,0.13043478,undirected
1969-64,24,0.043478261,undirected
1969-65,2,0.013888889,undirected
1969-65,3,0.083333333,undirected
1969-65,6,0.11111111,undirected
1969-65,17,0.055555556,undirected
1969-65,23,0.069444444,undirected
1969-65,24,0.097222222,undirected
1969-66,1,0.032258065,undirected
1969-66,3,0.032258065,undirected
1969-66,5,0.064516129,undirected
1969-66,6,0.19354839,undirected
1969-66,7,0.12903226,undirected
1969-66,17,0.096774194,undirected
1969-67,0,0.03030303,undirected
1969-67,6,0.060606061,undirected
1969-67,13,0.090909091,undirected
1969-67,18,0.03030303,undirected
1969-67,19,0.18181818,undirected
1969-68,2,0.013157895,undirected
1969-68,3,0.026315789,undirected
1969-68,6,0.052631579,undirected
1969-68,7,0.039473684,undirected
1969-68,11,0.092105263,undirected
1969-68,13,0.013157895,undirected
1969-68,17,0.065789474,undirected
1969-68,19,0.065789474,undirected
1969-68,22,0.065789474,undirected
1969-68,24,0.013157895,undirected
1969-69,2,0.035087719,undirected
1969-69,3,0.01754386,undirected
1969-69,4,0.052631579,undirected
1969-69,5,0.035087719,undirected
1969-69,6,0.035087719,undirected
1969-69,12,0.035087719,undirected
1969-69,13,0.01754386,undirected
1969-69,15,0.01754386,undirected
1969-69,17,0.12280702,undirected
1969-69,18,0.01754386,undirected
1969-69,21,0.10526316,undirected
1969-70,5,0.020408163,undirected
1969-70,6,0.020408163,undirected
1969-70,11,0.020408163,undirected
1969-70,12,0.081632653,undirected
1969-70,14,0.10204082,undirected
1969-70,16,0.040816327,undirected
1969-70,23,0.12244898,undirected
1969-70,24,0.06122449,undirected
1969-71,0,0.04,undirected
1969-71,11,0.04,undirected
1969-71,12,0.1,undirected
1969-71,13,0.06,undirected
1969-71,14,0.02,undirected
1969-71,17,0.02,undirected
1969-71,24,0.12,undirected
1969-72,8,0.018867925,undirected
1969-72,17,0.11320755,undirected
1969-72,21,0.1509434,undirected
1969-72,22,0.037735849,undirected
1969-72,23,0.056603774,undirected
1969-73,1,0.031746032,undirected
1969-73,6,0.063492063,undirected
1969-73,10,0.031746032,undirected
1969-73,11,0.015873016,undirected
1969-73,13,0.031746032,undirected
1969-73,20,0.14285714,undirected
1969-73,21,0.15873016,undirected
1969-73,23,0.031746032,undirected
1969-74,1,0.033333333,undirected
1969-74,4,0.05,undirected
1969-74,5,0.066666667,undirected
1969-74,11,0.033333333,undirected
1969-74,16,0.016666667,undirected
1969-74,17,0.05,undirected
1969-74,20,0.05,undirected
1969-74,21,0.1,undirected
1969-74,24,0.066666667,undirected
1969-75,1,0.06779661,undirected
1969-75,2,0.084745763,undirected
1969-75,5,0.050847458,undirected
1969-75,9,0.050847458,undirected
1969-75,10,0.084745763,undirected
1969-75,11,0.050847458,undirected
1969-75,17,0.06779661,undirected
1969-75,20,0.06779661,undirected
1969-75,22,0.033898305,undirected
1969-76,5,0.3,undirected
1969-76,7,0.05,undirected
1969-76,14,0.025,undirected
1969-76,22,0.05,undirected
1969-76,24,0.025,undirected
1969-77,1,0.075471698,undirected
1969-77,4,0.037735849,undirected
1969-77,6,0.075471698,undirected
1969-77,8,0.056603774,undirected
1969-77,11,0.075471698,undirected
1969-77,12,0.018867925,undirected
1969-77,13,0.094339623,undirected
1969-77,20,0.037735849,undirected
1969-78,4,0.083333333,undirected
1969-78,5,0.041666667,undirected
1969-78,7,0.041666667,undirected
1969-78,14,0.041666667,undirected
1969-78,20,0.375,undirected
1969-78,24,0.041666667,undirected
1969-79,0,0.046511628,undirected
1969-79,11,0.046511628,undirected
1969-79,15,0.046511628,undirected
1969-79,20,0.25581395,undirected
1969-79,23,0.093023256,undirected
1969-80,2,0.22222222,undirected
1969-80,15,0.11111111,undirected
1969-80,20,0.22222222,undirected
1969-81,13,0.22222222,undirected
1969-81,15,0.22222222,undirected
1969-81,22,0.055555556,undirected
1969-82,2,0.071428571,undirected
1969-82,15,0.35714286,undirected
1969-83,0,0.04,undirected
1969-83,5,0.04,undirected
1969-83,18,0.04,undirected
1969-83,20,0.24,undirected
1969-83,21,0.16,undirected
1969-84,1,0.02173913,undirected
1969-84,5,0.065217391,undirected
1969-84,10,0.065217391,undirected
1969-84,16,0.065217391,undirected
1969-84,20,0.086956522,undirected
1969-84,21,0.15217391,undirected
1969-84,22,0.02173913,undirected
1969-85,0,0.033333333,undirected
1969-85,7,0.033333333,undirected
1969-85,10,0.13333333,undirected
1969-85,11,0.033333333,undirected
1969-85,17,0.033333333,undirected
1969-85,22,0.066666667,undirected
1969-85,23,0.033333333,undirected
1969-86,5,0.23076923,undirected
1969-86,20,0.23076923,undirected
1969-86,21,0.076923077,undirected
1969-87,3,0.052631579,undirected
1969-87,7,0.052631579,undirected
1969-87,11,0.052631579,undirected
1969-87,17,0.052631579,undirected
1969-87,20,0.15789474,undirected
1969-87,21,0.052631579,undirected
1969-88,14,0.30769231,undirected
1969-88,20,0.19230769,undirected
1969-88,22,0.038461538,undirected
1969-89,5,0.055555556,undirected
1969-89,7,0.16666667,undirected
1969-89,12,0.027777778,undirected
1969-89,20,0.25,undirected
1969-90,5,0.14285714,undirected
1969-90,10,0.057142857,undirected
1969-90,12,0.028571429,undirected
1969-90,13,0.028571429,undirected
1969-90,14,0.14285714,undirected
1969-90,16,0.028571429,undirected
1969-90,17,0.057142857,undirected
1969-90,20,0.057142857,undirected
1969-91,2,0.018518519,undirected
1969-91,3,0.018518519,undirected
1969-91,7,0.092592593,undirected
1969-91,14,0.11111111,undirected
1969-91,20,0.037037037,undirected
1969-91,21,0.055555556,undirected
1969-91,22,0.14814815,undirected
1969-91,23,0.037037037,undirected
1969-92,1,0.051948052,undirected
1969-92,3,0.012987013,undirected
1969-92,7,0.012987013,undirected
1969-92,16,0.025974026,undirected
1969-92,20,0.28571429,undirected
1969-92,21,0.025974026,undirected
1969-93,5,0.066666667,undirected
1969-93,7,0.33333333,undirected
1969-93,22,0.066666667,undirected
1969-94,9,0.043478261,undirected
1969-94,12,0.086956522,undirected
1969-94,22,0.34782609,undirected
1969-94,23,0.13043478,undirected
1969-95,4,0.1,undirected
1969-95,7,0.066666667,undirected
1969-95,10,0.033333333,undirected
1969-95,14,0.16666667,undirected
1969-95,24,0.13333333,undirected
1969-96,2,0.04,undirected
1969-96,7,0.14,undirected
1969-96,17,0.12,undirected
1969-96,22,0.14,undirected
1969-97,7,0.2,undirected
1969-97,15,0.05,undirected
1969-97,20,0.1,undirected
1969-97,22,0.15,undirected
1969-98,1,0.14285714,undirected
1969-98,5,0.14285714,undirected
1969-98,7,0.047619048,undirected
1969-98,15,0.095238095,undirected
1969-98,22,0.14285714,undirected
1969-99,2,0.16666667,undirected
1969-99,5,0.055555556,undirected
1969-99,10,0.055555556,undirected
1969-99,15,0.055555556,undirected
1969-99,24,0.11111111,undirected
1969-100,1,0.125,undirected
